"shipping_id","order_id","shipping_provider","delay_days"
7997,1386,"fedex",4
7999,60,"fedex",4
8000,7402,"fedex",4
8002,18646,"fedex",5
8003,10088,"fedex",5
8006,12935,"fedex",4
8008,17892,"fedex",4
8009,7199,"fedex",4
8010,17403,"fedex",5
8014,5610,"fedex",4
8017,8047,"fedex",5
8018,1163,"fedex",5
8019,1084,"fedex",5
8020,11887,"fedex",4
8021,20864,"fedex",5
8024,12685,"fedex",4
8026,5783,"fedex",5
8027,7608,"fedex",4
8029,11951,"fedex",4
8030,20757,"fedex",5
8033,15253,"fedex",4
8039,1868,"fedex",5
8041,14151,"fedex",4
8043,18254,"fedex",5
8045,17726,"fedex",5
8047,3996,"fedex",5
8050,10953,"fedex",5
8053,3043,"fedex",4
8056,6964,"fedex",5
8058,822,"fedex",4
8061,5816,"fedex",5
8062,5582,"fedex",4
8064,2805,"fedex",5
8067,1172,"fedex",5
8070,6335,"fedex",5
8074,10179,"fedex",4
8078,21478,"fedex",4
8079,21609,"fedex",5
8081,2133,"fedex",5
8082,10025,"fedex",4
8084,1682,"fedex",5
8086,9222,"fedex",5
8087,18967,"fedex",4
8090,12187,"fedex",4
8091,13092,"fedex",4
8092,4872,"fedex",4
8093,20042,"fedex",5
8094,15633,"fedex",4
8095,14786,"fedex",5
8096,17017,"fedex",4
8103,19797,"fedex",4
8106,17165,"fedex",5
8108,20200,"fedex",5
8109,11437,"fedex",4
8113,18457,"fedex",4
8114,10301,"fedex",4
8121,2244,"fedex",5
8123,17607,"fedex",5
8127,19620,"fedex",5
8128,13782,"fedex",4
8130,1548,"fedex",5
8132,9481,"fedex",4
8133,13846,"fedex",5
8135,18676,"fedex",4
8136,1978,"fedex",5
8138,9154,"fedex",5
8145,14736,"fedex",4
8149,15384,"fedex",5
8150,11053,"fedex",5
8151,13135,"fedex",4
8153,13418,"fedex",5
8154,939,"fedex",5
8162,1342,"fedex",5
8166,16158,"fedex",4
8170,16908,"fedex",4
8172,8079,"fedex",4
8173,6984,"fedex",5
8174,5649,"fedex",4
8176,17959,"fedex",5
8178,10584,"fedex",4
8181,8598,"fedex",5
8182,21224,"fedex",4
8184,530,"fedex",4
8186,16476,"fedex",5
8191,2356,"fedex",4
8192,3265,"fedex",5
8193,4438,"fedex",4
8194,19758,"fedex",5
8196,1203,"fedex",5
8197,14616,"fedex",4
8198,13449,"fedex",5
8199,12484,"fedex",4
8208,20498,"fedex",4
8209,7793,"fedex",4
8215,15885,"fedex",4
8218,20471,"fedex",5
8220,5454,"fedex",5
8225,18511,"fedex",5
8227,20074,"fedex",5
8229,2416,"fedex",5
8230,6930,"fedex",4
8234,14317,"fedex",4
8236,19042,"fedex",4
8237,1701,"fedex",4
8240,20462,"fedex",4
8241,14802,"fedex",5
8242,15503,"fedex",5
8245,17302,"fedex",4
8249,3702,"fedex",4
8250,13388,"fedex",5
8251,14771,"fedex",4
8252,3774,"fedex",5
8256,19078,"fedex",4
8258,12401,"fedex",5
8259,5777,"fedex",4
8261,14164,"fedex",4
8269,20312,"fedex",5
8271,5494,"fedex",5
8273,15217,"fedex",5
8279,5935,"fedex",5
8280,7083,"fedex",4
8281,13773,"fedex",5
8285,1737,"fedex",5
8286,3802,"fedex",4
8289,21444,"fedex",5
8297,18079,"fedex",5
8299,5462,"fedex",5
8301,17507,"fedex",5
8303,15130,"fedex",5
8304,5597,"fedex",4
8307,26,"fedex",4
8308,12500,"fedex",4
8310,12083,"fedex",5
8312,20095,"fedex",5
8314,20411,"fedex",4
8317,4512,"fedex",5
8319,5105,"fedex",5
8325,6850,"fedex",4
8329,6248,"fedex",5
8339,5796,"fedex",5
8340,11746,"fedex",4
8341,2299,"fedex",4
8347,10904,"fedex",4
8351,19500,"fedex",5
8352,7979,"fedex",5
8353,19158,"fedex",5
8355,12237,"fedex",4
8356,20459,"fedex",5
8359,871,"fedex",5
8362,4390,"fedex",4
8363,3509,"fedex",5
8364,9351,"fedex",5
8367,20659,"fedex",5
8368,12847,"fedex",5
8369,18530,"fedex",5
8373,501,"fedex",4
8377,16758,"fedex",5
8382,9825,"fedex",5
8384,5864,"fedex",4
8389,5205,"fedex",5
8390,7279,"fedex",4
8392,14411,"fedex",4
8394,21597,"fedex",5
8396,21136,"fedex",5
8400,6415,"fedex",4
8403,4209,"fedex",4
8404,9194,"fedex",5
8405,19047,"fedex",4
8406,11884,"fedex",4
8409,3337,"fedex",4
8411,1741,"fedex",4
8413,6309,"fedex",4
8415,13476,"fedex",4
8416,5951,"fedex",4
8417,15817,"fedex",4
8418,3636,"fedex",4
8420,16705,"fedex",5
8421,7636,"fedex",4
8422,20375,"fedex",5
8423,20876,"fedex",5
8424,12519,"fedex",5
8431,7944,"fedex",5
8433,10983,"fedex",4
8435,10327,"fedex",4
8437,10236,"fedex",5
8438,20389,"fedex",5
8445,12304,"fedex",4
8448,16113,"fedex",4
8453,8768,"fedex",4
8454,20935,"fedex",5
8458,16086,"fedex",5
8459,16866,"fedex",4
8467,20571,"fedex",4
8473,1444,"fedex",4
8476,12296,"fedex",5
8478,19512,"fedex",5
8479,20203,"fedex",4
8483,8888,"fedex",5
8487,3366,"fedex",4
8488,7645,"fedex",5
8489,6056,"fedex",4
8491,4813,"fedex",4
8495,7300,"fedex",5
8497,12872,"fedex",5
8500,21076,"fedex",5
8512,17116,"fedex",4
8519,14650,"fedex",5
8520,20816,"fedex",4
8521,10649,"fedex",4
8524,13416,"fedex",5
8528,1519,"fedex",5
8529,15747,"fedex",5
8530,999,"fedex",4
8533,16498,"fedex",4
8535,18699,"fedex",4
8537,8559,"fedex",5
8538,19673,"fedex",4
8541,16817,"fedex",5
8543,270,"fedex",4
8544,5122,"fedex",4
8545,15910,"fedex",5
8549,12015,"fedex",5
8553,9225,"fedex",4
8556,10361,"fedex",4
8560,15963,"fedex",4
8563,6428,"fedex",5
8566,14325,"fedex",4
8567,1457,"fedex",5
8570,16407,"fedex",4
8571,20273,"fedex",5
8572,13108,"fedex",4
8576,2869,"fedex",5
8577,9956,"fedex",5
8585,2580,"fedex",4
8586,19609,"fedex",4
8588,8036,"fedex",5
8589,846,"fedex",4
8599,21455,"fedex",4
8602,2733,"fedex",4
8609,20668,"fedex",5
8611,14517,"fedex",5
8612,5321,"fedex",4
8613,6090,"fedex",5
8618,19092,"fedex",5
8619,14363,"fedex",4
8620,14264,"fedex",5
8621,18004,"fedex",4
8622,15502,"fedex",5
8623,1320,"fedex",5
8625,4635,"fedex",4
8628,8129,"fedex",4
8629,1629,"fedex",4
8630,2943,"fedex",5
8631,4180,"fedex",4
8633,6477,"fedex",5
8634,19606,"fedex",5
8638,3932,"fedex",4
8639,3986,"fedex",5
8642,11821,"fedex",5
8646,15997,"fedex",4
8647,16641,"fedex",5
8648,20643,"fedex",5
8652,4608,"fedex",5
8654,10548,"fedex",5
8656,9279,"fedex",5
8657,3167,"fedex",4
8658,1273,"fedex",5
8660,15557,"fedex",4
8662,6010,"fedex",5
8664,3006,"fedex",5
8665,15226,"fedex",5
8667,14370,"fedex",4
8668,15354,"fedex",5
8669,14069,"fedex",4
8671,6099,"fedex",4
8672,3522,"fedex",5
8677,364,"fedex",5
8678,8091,"fedex",5
8680,1244,"fedex",4
8682,3222,"fedex",4
8685,2945,"fedex",4
8686,17827,"fedex",4
8687,12116,"fedex",4
8688,3804,"fedex",4
8691,2575,"fedex",5
8693,7265,"fedex",5
8694,3233,"fedex",4
8696,15704,"fedex",5
8697,2176,"fedex",4
8698,3099,"fedex",5
8700,112,"fedex",5
8701,2676,"fedex",5
8705,10793,"fedex",4
8708,13473,"fedex",5
8710,10729,"fedex",5
8712,3134,"fedex",5
8715,20335,"fedex",5
8718,13443,"fedex",5
8721,8845,"fedex",4
8722,7467,"fedex",5
8723,15478,"fedex",4
8726,15312,"fedex",5
8729,17508,"fedex",5
8730,10447,"fedex",4
8732,16236,"fedex",5
8733,20284,"fedex",4
8734,9252,"fedex",4
8736,3561,"fedex",4
8737,4217,"fedex",5
8739,18146,"fedex",4
8740,17682,"fedex",4
8742,2452,"fedex",4
8743,623,"fedex",5
8744,10011,"fedex",5
8747,960,"fedex",5
8748,15809,"fedex",5
8752,19276,"fedex",4
8755,17610,"fedex",4
8759,841,"fedex",5
8763,7964,"fedex",5
8764,796,"fedex",5
8766,18220,"fedex",4
8773,10694,"fedex",4
8776,4141,"fedex",4
8782,19685,"fedex",4
8784,8314,"fedex",4
8785,2131,"fedex",4
8788,21149,"fedex",4
8790,18135,"fedex",5
8793,1355,"fedex",4
8795,14353,"fedex",4
8796,17633,"fedex",4
8798,5578,"fedex",5
8800,10971,"fedex",4
8801,4739,"fedex",5
8802,1028,"fedex",4
8806,8388,"fedex",4
8807,18756,"fedex",4
8809,12720,"fedex",5
8812,8984,"fedex",4
8818,7436,"fedex",4
8819,3612,"fedex",5
8822,7384,"fedex",5
8823,15395,"fedex",4
8828,18656,"fedex",5
8835,18634,"fedex",5
8836,16452,"fedex",5
8838,19753,"fedex",5
8845,14584,"fedex",5
8847,3345,"fedex",4
8850,16248,"fedex",4
8851,3643,"fedex",5
8858,158,"fedex",4
8859,2547,"fedex",5
8860,4120,"fedex",5
8864,12361,"fedex",5
8866,17091,"fedex",4
8867,20791,"fedex",5
8872,15495,"fedex",4
8873,3307,"fedex",4
8874,17482,"fedex",5
8875,2726,"fedex",4
8876,18239,"fedex",5
8878,12252,"fedex",4
8879,4978,"fedex",4
8880,831,"fedex",4
8883,1345,"fedex",4
8884,1643,"fedex",4
8886,8795,"fedex",5
8887,11386,"fedex",5
8888,1274,"fedex",5
8891,10586,"fedex",4
8893,21449,"fedex",4
8894,7190,"fedex",5
8897,2824,"fedex",4
8899,7398,"fedex",5
8905,6713,"fedex",4
8912,7549,"fedex",4
8915,1492,"fedex",5
8918,7378,"fedex",4
8919,8819,"fedex",5
8920,6300,"fedex",4
8922,20222,"fedex",5
8923,11615,"fedex",5
8929,4258,"fedex",5
8932,14776,"fedex",4
8935,12431,"fedex",5
8941,6028,"fedex",4
8943,1130,"fedex",5
8949,7447,"fedex",5
8950,17516,"fedex",5
8955,881,"fedex",5
8959,11996,"fedex",4
8961,1686,"fedex",5
8962,16180,"fedex",4
8964,1488,"fedex",5
8966,8916,"fedex",5
8970,2539,"fedex",4
8971,16232,"fedex",5
8975,4157,"fedex",4
8976,16522,"fedex",5
8979,21288,"fedex",4
8982,10199,"fedex",4
8987,12112,"fedex",4
8994,17204,"fedex",4
8996,3889,"fedex",5
8997,7249,"fedex",5
9003,10455,"fedex",4
9004,2957,"fedex",4
9005,452,"fedex",5
9006,9402,"fedex",5
9008,3941,"fedex",5
9009,3987,"fedex",5
9010,11803,"fedex",4
9013,10759,"fedex",5
9019,11511,"fedex",5
9020,14442,"fedex",4
9022,20030,"fedex",4
9023,8917,"fedex",4
9027,17820,"fedex",5
9029,20372,"fedex",4
9038,10176,"fedex",5
9041,17966,"fedex",4
9043,5137,"fedex",4
9045,6870,"fedex",5
9047,14896,"fedex",4
9049,14792,"fedex",4
9051,17022,"fedex",4
9052,13573,"fedex",5
9058,6020,"fedex",5
9059,4695,"fedex",5
9060,6647,"fedex",4
9062,13803,"fedex",4
9063,10099,"fedex",4
9064,3173,"fedex",4
9067,6775,"fedex",5
9070,6637,"fedex",4
9073,21200,"fedex",5
9078,2846,"fedex",4
9082,20017,"fedex",4
9083,13512,"fedex",4
9086,622,"fedex",4
9087,15088,"fedex",4
9092,3433,"fedex",5
9094,20088,"fedex",5
9095,4348,"fedex",5
9103,8895,"fedex",5
9105,9229,"fedex",5
9107,9092,"fedex",4
9110,13410,"fedex",4
9111,10112,"fedex",4
9112,7806,"fedex",5
9114,18040,"fedex",5
9118,20326,"fedex",4
9125,3000,"fedex",5
9126,1026,"fedex",4
9127,15849,"fedex",5
9128,520,"fedex",5
9130,592,"fedex",4
9131,2647,"fedex",5
9132,3759,"fedex",4
9134,3874,"fedex",5
9135,8439,"fedex",4
9137,18600,"fedex",4
9142,20329,"fedex",4
9145,2832,"fedex",5
9148,18499,"fedex",4
9149,2353,"fedex",5
9150,3794,"fedex",4
9155,15163,"fedex",5
9157,4396,"fedex",5
9164,6854,"fedex",4
9165,16286,"fedex",4
9167,3123,"fedex",5
9168,21611,"fedex",5
9170,21227,"fedex",4
9175,4626,"fedex",5
9179,8323,"fedex",5
9182,19247,"fedex",4
9183,2804,"fedex",5
9185,10378,"fedex",5
9190,13594,"fedex",4
9194,18168,"fedex",4
9197,20622,"fedex",4
9198,562,"fedex",4
9201,221,"fedex",5
9203,4080,"fedex",4
9205,9870,"fedex",4
9206,14465,"fedex",5
9207,19937,"fedex",4
9208,8997,"fedex",4
9213,5939,"fedex",4
9215,1050,"fedex",4
9218,16879,"fedex",5
9219,6009,"fedex",5
9220,13484,"fedex",4
9221,13106,"fedex",5
9223,19248,"fedex",5
9225,14218,"fedex",5
9226,2810,"fedex",5
9228,8219,"fedex",5
9232,16089,"fedex",5
9234,9139,"fedex",4
9236,6430,"fedex",5
9237,1426,"fedex",4
9238,9392,"fedex",4
9241,12622,"fedex",5
9243,9696,"fedex",5
9244,4361,"fedex",4
9251,19664,"fedex",4
9258,17543,"fedex",5
9259,8108,"fedex",5
9260,20285,"fedex",5
9261,11869,"fedex",4
9264,4355,"fedex",5
9265,11795,"fedex",4
9266,20461,"fedex",5
9267,19834,"fedex",4
9270,5568,"fedex",5
9271,15954,"fedex",4
9272,8014,"fedex",5
9274,2148,"fedex",4
9276,12104,"fedex",4
9278,7558,"fedex",4
9282,15637,"fedex",5
9284,1980,"fedex",5
9286,627,"fedex",5
9288,3466,"fedex",4
9293,9479,"fedex",4
9303,8289,"fedex",4
9304,16848,"fedex",5
9308,12328,"fedex",4
9311,20795,"fedex",5
9316,20715,"fedex",4
9320,19044,"fedex",4
9321,185,"fedex",5
9326,17582,"fedex",4
9327,2644,"fedex",5
9328,19046,"fedex",5
9331,14024,"fedex",5
9335,17927,"fedex",4
9340,18946,"fedex",4
9341,20626,"fedex",5
9343,19020,"fedex",5
9353,10619,"fedex",4
9357,121,"fedex",4
9358,5344,"fedex",4
9359,17954,"fedex",5
9361,17498,"fedex",5
9363,2485,"fedex",5
9364,1343,"fedex",4
9367,15169,"fedex",4
9371,10102,"fedex",5
9372,14485,"fedex",5
9374,1915,"fedex",4
9375,6907,"fedex",4
9376,10187,"fedex",4
9377,17532,"fedex",5
9380,7582,"fedex",5
9382,17476,"fedex",4
9383,3637,"fedex",5
9386,1093,"fedex",5
9387,3330,"fedex",4
9391,21182,"fedex",4
9397,861,"fedex",4
9402,16897,"fedex",5
9407,12971,"fedex",4
9409,12044,"fedex",4
9412,12990,"fedex",4
9414,10877,"fedex",4
9418,14017,"fedex",5
9419,2783,"fedex",4
9423,6770,"fedex",5
9425,11957,"fedex",4
9426,6762,"fedex",5
9427,762,"fedex",4
9428,3845,"fedex",4
9429,4126,"fedex",4
9436,15257,"fedex",4
9437,4113,"fedex",4
9439,7320,"fedex",4
9440,13487,"fedex",4
9446,16980,"fedex",4
9447,11986,"fedex",4
9448,13532,"fedex",4
9449,12681,"fedex",4
9450,14434,"fedex",4
9454,9327,"fedex",5
9456,9863,"fedex",5
9458,17708,"fedex",5
9459,6337,"fedex",5
9460,19730,"fedex",5
9465,9348,"fedex",4
9467,9046,"fedex",4
9468,1724,"fedex",5
9469,8678,"fedex",5
9473,4062,"fedex",5
9477,13045,"fedex",4
9478,11006,"fedex",5
9481,996,"fedex",4
9482,15427,"fedex",4
9485,3752,"fedex",5
9486,19731,"fedex",5
9487,21032,"fedex",4
9491,19165,"fedex",4
9493,11161,"fedex",4
9497,17307,"fedex",4
9501,16695,"fedex",5
9507,16670,"fedex",4
9508,4530,"fedex",4
9509,18062,"fedex",4
9510,6905,"fedex",5
9513,15547,"fedex",4
9519,8437,"fedex",5
9524,5611,"fedex",5
9525,9758,"fedex",5
9528,10230,"fedex",4
9529,666,"fedex",4
9531,3418,"fedex",4
9534,20568,"fedex",4
9536,11468,"fedex",5
9538,15737,"fedex",5
9540,17821,"fedex",4
9544,4914,"fedex",4
9549,9753,"fedex",4
9551,7187,"fedex",4
9552,15230,"fedex",5
9556,7767,"fedex",5
9560,18498,"fedex",5
9562,5704,"fedex",5
9563,378,"fedex",4
9565,5371,"fedex",5
9574,6190,"fedex",4
9575,10148,"fedex",4
9578,4150,"fedex",4
9580,2362,"fedex",5
9585,20973,"fedex",4
9586,660,"fedex",4
9595,8721,"fedex",4
9598,19206,"fedex",4
9602,17540,"fedex",5
9603,11281,"fedex",4
9604,18332,"fedex",5
9607,8128,"fedex",4
9610,11721,"fedex",4
9616,3875,"fedex",5
9617,14511,"fedex",4
9619,19549,"fedex",5
9621,692,"fedex",5
9622,342,"fedex",4
9625,16093,"fedex",5
9627,15891,"fedex",4
9628,20860,"fedex",5
9638,7175,"fedex",5
9639,9558,"fedex",4
9644,17818,"fedex",5
9646,98,"fedex",4
9653,5809,"fedex",5
9656,8242,"fedex",4
9659,7074,"fedex",4
9660,7421,"fedex",5
9662,18143,"fedex",5
9666,16484,"fedex",5
9673,17440,"fedex",4
9676,21358,"fedex",4
9677,21236,"fedex",4
9680,169,"fedex",5
9691,13759,"fedex",5
9694,20805,"fedex",4
9696,16119,"fedex",4
9703,10464,"fedex",4
9707,11728,"fedex",4
9708,19210,"fedex",5
9711,7051,"fedex",4
9713,17937,"fedex",4
9715,15726,"fedex",4
9716,17640,"fedex",4
9720,19377,"fedex",4
9721,1762,"fedex",5
9726,19208,"fedex",5
9727,6922,"fedex",5
9733,10603,"fedex",5
9736,12647,"fedex",4
9740,16700,"fedex",4
9741,16170,"fedex",4
9743,19958,"fedex",4
9744,19402,"fedex",5
9749,1974,"fedex",4
9750,3171,"fedex",4
9752,309,"fedex",5
9754,4656,"fedex",4
9761,12472,"fedex",5
9763,21006,"fedex",5
9764,21400,"fedex",5
9765,19467,"fedex",5
9766,3955,"fedex",4
9767,6693,"fedex",5
9769,20067,"fedex",4
9772,12398,"fedex",4
9773,20564,"fedex",4
9775,17419,"fedex",5
9777,11059,"fedex",5
9778,17721,"fedex",5
9781,20619,"fedex",4
9782,212,"fedex",5
9784,14447,"fedex",5
9787,6749,"fedex",5
9790,7313,"fedex",4
9791,18855,"fedex",5
9792,5037,"fedex",4
9795,6221,"fedex",5
9797,12711,"fedex",4
9800,7086,"fedex",4
9802,17658,"fedex",5
9806,14332,"fedex",4
9809,13673,"fedex",5
9810,7451,"fedex",5
9813,3812,"fedex",5
9814,7581,"fedex",5
9815,6704,"fedex",4
9816,4384,"fedex",4
9817,5467,"fedex",4
9826,17287,"fedex",4
9828,3081,"fedex",4
9831,16188,"fedex",4
9833,18195,"fedex",4
9837,8193,"fedex",5
9840,10153,"fedex",4
9843,21506,"fedex",5
9845,7065,"fedex",5
9847,21000,"fedex",5
9848,21600,"fedex",5
9850,2688,"fedex",5
9851,15367,"fedex",4
9854,12653,"fedex",4
9858,17850,"fedex",4
9867,11401,"fedex",4
9868,2078,"fedex",5
9869,6064,"fedex",4
9871,18253,"fedex",4
9873,3974,"fedex",4
9875,2650,"fedex",4
9877,3976,"fedex",4
9879,17363,"fedex",4
9881,19935,"fedex",4
9883,10883,"fedex",5
9887,12515,"fedex",4
9888,18560,"fedex",4
9891,7502,"fedex",4
9897,6472,"fedex",4
9898,4090,"fedex",4
9901,15097,"fedex",4
9903,13478,"fedex",5
9906,2146,"fedex",4
9907,19886,"fedex",4
9908,15630,"fedex",5
9909,7897,"fedex",4
9912,3155,"fedex",4
9916,6045,"fedex",5
9917,17015,"fedex",4
9919,18678,"fedex",4
9921,12789,"fedex",4
9924,19148,"fedex",5
9926,17329,"fedex",4
9927,145,"fedex",5
9933,2136,"fedex",4
9935,9119,"fedex",4
9936,7816,"fedex",5
9937,12914,"fedex",5
9939,6699,"fedex",4
9940,5464,"fedex",4
9941,21435,"fedex",4
9945,10454,"fedex",5
9946,345,"fedex",4
9947,5124,"fedex",4
9950,6361,"fedex",4
9953,20906,"fedex",5
9958,11773,"fedex",4
9959,10229,"fedex",5
9960,20102,"fedex",5
9962,15428,"fedex",5
9965,11293,"fedex",4
9966,16936,"fedex",5
9967,17736,"fedex",4
9972,13554,"fedex",5
9973,4618,"fedex",5
9974,229,"fedex",4
9977,14721,"fedex",4
9982,10819,"fedex",4
9985,16491,"fedex",5
9988,19394,"fedex",4
9990,10961,"fedex",5
9991,7119,"fedex",4
9993,2788,"fedex",4
9994,18328,"fedex",5
9997,11041,"fedex",4
9998,9755,"fedex",5
9999,9307,"fedex",4
10001,7507,"fedex",5
10004,6356,"fedex",5
10006,1734,"fedex",4
10007,10108,"fedex",4
10008,15412,"fedex",5
10011,6932,"fedex",4
10013,17666,"fedex",5
10014,286,"fedex",5
10015,12225,"fedex",4
10018,2612,"fedex",5
10020,840,"fedex",4
10025,9216,"fedex",5
10027,10388,"fedex",5
10028,9415,"fedex",5
10029,3872,"fedex",4
10032,6326,"fedex",4
10036,5451,"fedex",4
10038,15916,"fedex",4
10039,11784,"fedex",4
10042,21228,"fedex",4
10044,4256,"fedex",4
10045,10852,"fedex",5
10047,2449,"fedex",5
10050,18749,"fedex",4
10054,13659,"fedex",4
10055,10859,"fedex",4
10062,8213,"fedex",4
10063,8745,"fedex",5
10071,2410,"fedex",5
10075,12583,"fedex",4
10077,18172,"fedex",5
10084,17738,"fedex",5
10087,20807,"fedex",5
10088,8702,"fedex",4
10089,8911,"fedex",4
10090,15357,"fedex",5
10094,4148,"fedex",5
10095,11128,"fedex",5
10098,5630,"fedex",5
10101,14489,"fedex",5
10103,5358,"fedex",4
10108,17588,"fedex",5
10109,16385,"fedex",5
10112,9384,"fedex",4
10113,20190,"fedex",5
10119,8852,"fedex",4
10120,13055,"fedex",5
10121,15731,"fedex",5
10123,9105,"fedex",4
10124,10201,"fedex",4
10126,4766,"fedex",5
10127,6447,"fedex",4
10129,12374,"fedex",5
10130,315,"fedex",4
10131,10027,"fedex",4
10132,481,"fedex",4
10134,7219,"fedex",5
10135,8604,"fedex",4
10136,13743,"fedex",5
10137,13387,"fedex",4
10138,5566,"fedex",5
10140,7426,"fedex",5
10142,15786,"fedex",4
10145,4121,"fedex",5
10148,7773,"fedex",5
10155,5348,"fedex",5
10156,12921,"fedex",5
10157,12996,"fedex",5
10158,18128,"fedex",5
10159,13624,"fedex",4
10160,5650,"fedex",4
10164,15068,"fedex",5
10165,8645,"fedex",4
10170,1852,"fedex",5
10172,6786,"fedex",4
10176,20936,"fedex",4
10184,18638,"fedex",4
10185,9106,"fedex",5
10189,16930,"fedex",4
10190,18086,"fedex",4
10191,2737,"fedex",4
10193,1965,"fedex",5
10196,8484,"fedex",5
10197,20201,"fedex",5
10203,18654,"fedex",4
10205,14782,"fedex",5
10208,430,"fedex",4
10214,6316,"fedex",5
10219,1125,"fedex",4
10221,13005,"fedex",4
10228,21599,"fedex",5
10229,21309,"fedex",5
10230,21086,"fedex",5
10233,9337,"fedex",4
10234,354,"fedex",4
10236,281,"fedex",4
10239,4503,"fedex",5
10242,4202,"fedex",5
10245,13174,"fedex",4
10248,15979,"fedex",4
10255,8847,"fedex",4
10256,15672,"fedex",4
10257,19344,"fedex",5
10266,6390,"fedex",4
10268,12128,"fedex",4
10269,16518,"fedex",4
10276,18402,"fedex",4
10279,20903,"fedex",4
10280,7833,"fedex",5
10282,6234,"fedex",4
10283,4570,"fedex",4
10284,4568,"fedex",4
10286,9282,"fedex",5
10292,13982,"fedex",4
10298,3583,"fedex",4
10301,13538,"fedex",4
10302,12388,"fedex",5
10305,11758,"fedex",5
10309,2317,"fedex",5
10311,14098,"fedex",5
10313,12965,"fedex",5
10314,19892,"fedex",4
10317,10158,"fedex",5
10319,19861,"fedex",5
10320,13663,"fedex",5
10321,3968,"fedex",4
10322,9789,"fedex",5
10326,1781,"fedex",4
10328,4780,"fedex",4
10333,13883,"fedex",4
10345,7513,"fedex",5
10349,17732,"fedex",5
10351,2918,"fedex",4
10352,4854,"fedex",5
10355,3203,"fedex",5
10356,12645,"fedex",5
10359,18518,"fedex",4
10364,10917,"fedex",4
10366,12625,"fedex",4
10368,20111,"fedex",4
10370,19136,"fedex",4
10371,20703,"fedex",5
10374,17792,"fedex",4
10376,8072,"fedex",4
10377,16314,"fedex",4
10388,18826,"fedex",4
10389,15536,"fedex",4
10390,11019,"fedex",4
10401,19048,"fedex",4
10404,11166,"fedex",4
10405,1072,"fedex",5
10406,747,"fedex",4
10407,8205,"fedex",4
10409,19199,"fedex",5
10417,11555,"fedex",4
10418,6260,"fedex",4
10420,1857,"fedex",4
10424,3064,"fedex",4
10429,2674,"fedex",5
10430,5832,"fedex",5
10431,8636,"fedex",4
10438,8728,"fedex",5
10440,21572,"fedex",5
10445,2658,"fedex",5
10447,17947,"fedex",4
10449,19160,"fedex",4
10453,14990,"fedex",4
10459,20014,"fedex",5
10464,7993,"fedex",4
10466,19520,"fedex",5
10467,20858,"fedex",5
10470,11729,"fedex",5
10473,9461,"fedex",4
10478,16327,"fedex",4
10479,16893,"fedex",5
10481,7109,"fedex",4
10482,19116,"fedex",5
10486,3256,"fedex",4
10487,182,"fedex",5
10488,7152,"fedex",5
10490,1873,"fedex",4
10492,6230,"fedex",5
10498,1257,"fedex",5
10502,18806,"fedex",4
10503,9722,"fedex",5
10506,11113,"fedex",5
10509,17221,"fedex",4
10510,8174,"fedex",4
10512,7951,"fedex",5
10516,7620,"fedex",5
10518,4339,"fedex",5
10521,7797,"fedex",4
10522,3058,"fedex",5
10525,6609,"fedex",5
10527,2636,"fedex",4
10528,4792,"fedex",5
10530,3944,"fedex",5
10532,5353,"fedex",4
10533,11323,"fedex",5
10534,13648,"fedex",4
10536,19859,"fedex",4
10537,18414,"fedex",4
10539,7808,"fedex",5
10543,14959,"fedex",5
10544,581,"fedex",5
10546,1800,"fedex",4
10550,10030,"fedex",5
10551,19657,"fedex",5
10553,16593,"fedex",4
10556,16807,"fedex",5
10558,2622,"fedex",4
10559,6012,"fedex",5
10566,3351,"fedex",5
10570,1962,"fedex",5
10571,4419,"fedex",5
10575,19217,"fedex",4
10578,10561,"fedex",4
10581,14897,"fedex",4
10582,4501,"fedex",5
10585,11628,"fedex",4
10592,12501,"fedex",5
10594,8297,"fedex",5
10596,11704,"fedex",5
10597,5527,"fedex",5
10598,9333,"fedex",4
10600,11486,"fedex",5
10603,7064,"fedex",5
10605,1534,"fedex",5
10606,9613,"fedex",4
10607,4645,"fedex",4
10614,20954,"fedex",4
10617,11575,"fedex",5
10619,3595,"fedex",4
10625,20345,"fedex",4
10626,7891,"fedex",4
10630,17059,"fedex",4
10633,15454,"fedex",5
10634,12705,"fedex",4
10636,13405,"fedex",4
10638,18316,"fedex",5
10640,4097,"fedex",4
10641,7752,"fedex",4
10647,14818,"fedex",5
10651,684,"fedex",4
10652,9424,"fedex",5
10655,1004,"fedex",4
10660,10160,"fedex",4
10663,11224,"fedex",4
10667,5381,"fedex",4
10668,3638,"fedex",5
10669,2027,"fedex",4
10671,20581,"fedex",5
10672,18575,"fedex",4
10678,1983,"fedex",5
10679,4169,"fedex",4
10680,9125,"fedex",4
10681,20207,"fedex",5
10682,16589,"fedex",4
10686,7948,"fedex",4
10688,115,"fedex",4
10689,1192,"fedex",4
10691,18746,"fedex",5
10692,12591,"fedex",4
10696,9896,"fedex",5
10697,16967,"fedex",4
10698,1361,"fedex",4
10699,5908,"fedex",5
10701,20376,"fedex",4
10702,13997,"fedex",5
10707,4607,"fedex",4
10708,18056,"fedex",4
10712,451,"fedex",4
10713,20421,"fedex",5
10716,1892,"fedex",5
10717,3153,"fedex",5
10720,13004,"fedex",5
10722,8139,"fedex",4
10723,9130,"fedex",5
10724,7798,"fedex",5
10728,18928,"fedex",5
10730,7055,"fedex",5
